Transaction ID,Transaction Date,Customer First Name,Customer Last Name,Gender,Age,Province,City,Brand,Segment,Brand Category,Price,Qty Item,Total Amount,Rating,Returned
5E11E9FTAX,2021-06-12,Tara,White,Female,18,Bulacan,Malolos,Lee,Women,Shorts,1321,3,3963,Outstanding,No
WPH6FE0MP2,2021-05-25,Sydney,Baker,Female,25,Bulacan,Malolos,Adidas,Women,Lingerie & Lounge wear,1191,10,11910,Very Satisfactory,No
2Y4XKSS0KB,2021-06-30,Daniel,Hamilton,Male,35,Cavite,Dasmariñas,Uniqlo,Women,Dresses,1146,4,4584,Poor,Yes
RVT997E4UN,2023-12-06,Jessica,Edwards,Male,31,Pangasinan,San Fabian,Gap,Men,T-Shirts,917,2,1834,Very Satisfactory,No
VAH78OKZ1P,2022-12-10,Catherine,Dixon,Female,33,Bulacan,San Jose del Monte,H&M,Men,Polos,1184,2,2368,Outstanding,No
DC79FLV1XX,2022-04-05,Paul,Ray,Female,28,Batangas,Tanauan,Gap,Women,Skirts,959,9,8631,Outstanding,No
I7EWBXXGAE,2023-06-28,Jonathan,Fletcher,Female,18,Batangas,Lipa,H&M,Men,Underwear & Lounge wear,1165,3,3495,Very Satisfactory,No
GE2J51B3JC,2023-05-28,Aaron,Frost,Male,33,Rizal,Cainta,Nike,Men,Shorts,1366,2,2732,Very Satisfactory,No
SB4GF16YE0,2024-06-06,Amanda,Ball,Female,21,Pangasinan,Dagupan,Adidas,Men,Shirts,1383,2,2766,Very Satisfactory,No
N7G8B2ZXII,2023-05-23,Judy,Lambert,Male,24,Laguna,San Pedro,Gap,Women,Dresses,1485,8,11880,Outstanding,No
NS6G298CQK,2020-09-18,Michael,Jones,Male,32,Laguna,Calamba,H&M,Women,Jacket & Coats,908,7,6356,Outstanding,No
NK20IN8910,2023-03-25,Elizabeth,Rivera,Female,28,Pangasinan,Urdaneta,Adidas,Men,Shirts,1319,2,2638,Outstanding,No
ATWYAM1N0L,2023-01-03,Lee,Charles,Female,21,Cavite,Dasmariñas,Uniqlo,Kids,Tops,1045,2,2090,Very Satisfactory,No
ZD76SZN9DD,2023-01-25,Jennifer,Evans,Female,35,Pangasinan,San Fabian,Nike,Men,Shirts,1345,1,1345,Satisfactory,No
XEK47O3LQI,2024-07-01,Kyle,Ortiz,Male,21,Cavite,Imus,Nike,Women,Shorts,1008,5,5040,Very Satisfactory,No
FQOT8HLJEF,2023-02-28,Richard,Phillips,Male,27,Pangasinan,San Carlos,Nike,Women,Skirts,1235,2,2470,Unsatisfactory,Yes
FZ8OBK3G84,2023-12-16,David,Fisher,Female,49,Rizal,Antipolo,Nike,Women,Jacket & Coats,1004,2,2008,Outstanding,No
2FA39E3NWX,2020-06-25,Shelby,Byrd,Female,26,Laguna,Calamba,Nike,Women,Dresses,1102,7,7714,Very Satisfactory,No
6PE63LBQGU,2023-09-19,Raven,Gilbert,Male,28,Batangas,Lipa,Nike,Women,Jeans,1336,10,13360,Very Satisfactory,No
GHGK5BWIKO,2023-08-13,Kevin,Kelley,Female,25,Metro Manila,Makati,Puma,Women,Jeans,1040,2,2080,Satisfactory,No
PX2I9TANZR,2024-04-28,Aaron,Mitchell,Male,31,Laguna,Santa Rosa,H&M,Men,Hoodies & Sweatshirts,1297,1,1297,Very Satisfactory,No
JAVB3K3QMV,2023-03-25,Russell,Carpenter,Female,31,Cavite,Bacoor,Adidas,Women,Skirts,1172,2,2344,Outstanding,No
T2018U9N79,2020-06-12,Diana,Marshall,Female,44,Cavite,Imus,Puma,Women,Leggings,928,1,928,Very Satisfactory,No
ZMUF8438TG,2024-01-01,Scott,Lewis,Female,33,Metro Manila,Taguig,H&M,Women,Skirts,920,7,6440,Very Satisfactory,No
SA7HEZ74LA,2022-04-17,Thomas,Santana,Female,30,Cavite,Bacoor,Gap,Women,Lingerie & Lounge wear,1273,7,8911,Outstanding,No
8N7ODKEF82,2023-07-26,Laura,Jackson,Male,28,Bulacan,Meycauayan,Adidas,Men,Underwear & Lounge wear,1265,2,2530,Satisfactory,No
IVGLYE088O,2021-10-09,Christopher,Robertson,Male,24,Rizal,Antipolo,Adidas,Men,Hoodies & Sweatshirts,1126,3,3378,Very Satisfactory,No
XDRLCMLW83,2023-07-25,Cynthia,Rogers,Female,29,Bulacan,Meycauayan,Uniqlo,Kids,Tops,1171,10,11710,Poor,Yes
HYM2ZBPPFO,2024-02-08,Loretta,Potter,Male,32,Laguna,Santa Rosa,Uniqlo,Women,Dresses,1390,2,2780,Satisfactory,No
2U1IQ2BAJD,2020-10-27,Emily,Walker,Female,19,Batangas,Batangas City,Lee,Men,T-Shirts,1460,2,2920,Satisfactory,No
79M96ZPXVP,2023-06-06,James,Johnson,Female,30,Laguna,Calamba,Adidas,Kids,Pants,1467,1,1467,Outstanding,No
Z0JKIBU4FM,2024-07-20,John,Alvarez,Female,19,Laguna,Santa Rosa,Lee,Women,Jacket & Coats,1104,8,8832,Unsatisfactory,No
DHW9RE2Q6J,2023-10-16,Melissa,Jones,Female,32,Batangas,Batangas City,Puma,Women,Jeans,1278,1,1278,Very Satisfactory,No
GBPJ4UFZDY,2022-07-11,Robert,Soto,Male,18,Batangas,Tanauan,Adidas,Kids,Jeans,962,8,7696,Outstanding,No
43PT5R5RC6,2023-11-20,James,Horton,Male,31,Rizal,Cainta,H&M,Men,Polos,1023,2,2046,Outstanding,No
8Q8GHGBCYH,2024-01-23,Troy,Sanchez,Male,28,Cavite,Imus,Puma,Women,Leggings,968,3,2904,Poor,Yes
DUT4S7AZV2,2022-07-18,Diana,Smith,Female,28,Cavite,Bacoor,H&M,Men,T-Shirts,1008,1,1008,Very Satisfactory,No
UDKTMONRVB,2023-04-12,Karen,Carrillo,Female,20,Cavite,Imus,H&M,Men,Pants,939,2,1878,Very Satisfactory,No
O5YBRJNM2L,2022-10-09,Daniel,Coleman,Male,43,Pangasinan,Dagupan,Gap,Women,Skirts,1037,2,2074,Satisfactory,No
K01L0VDP6O,2021-10-31,Gregory,Rubio,Female,29,Rizal,Taytay,Gap,Women,Tops,1427,3,4281,Outstanding,No
2CZO2SUG5H,2023-01-21,April,Williams,Female,24,Metro Manila,Manila,Nike,Kids,Dresses,1103,3,3309,Satisfactory,No
J3SWEBNVG5,2024-01-15,John,Charles,Female,22,Laguna,San Pedro,Adidas,Men,Jeans,992,1,992,Very Satisfactory,No
KNFU84XYJO,2023-01-27,Stephen,Solis,Female,37,Pangasinan,Dagupan,Uniqlo,Women,Shorts,1077,2,2154,Outstanding,No
VAJ2K8XPNM,2022-05-12,Elizabeth,Travis,Female,39,Batangas,Lipa,Lee,Men,Underwear & Lounge wear,1306,5,6530,Outstanding,No
VA984UVKYR,2021-11-08,Caitlin,Dodson,Female,38,Laguna,Santa Rosa,Puma,Men,Jeans,1167,9,10503,Outstanding,No
X8XGSIC43O,2023-06-22,Patricia,Salazar,Female,28,Cavite,Imus,Nike,Men,Shorts,1202,1,1202,Outstanding,No
JPNBZUG0IT,2021-01-09,Jennifer,Wagner,Male,33,Bulacan,Meycauayan,H&M,Men,Jeans,1074,7,7518,Outstanding,No
45GDEJ31GY,2023-12-13,Maria,Kelley,Female,35,Metro Manila,Taguig,Puma,Women,Skirts,1214,10,12140,Outstanding,No
P5NVQEBWUW,2020-06-12,Phyllis,Manning,Female,24,Cavite,Imus,Nike,Women,Jeans,1442,3,4326,Outstanding,No
KB4EHOU6QL,2023-05-29,Thomas,Green,Male,25,Pangasinan,Dagupan,Uniqlo,Women,Leggings,1081,3,3243,Very Satisfactory,No
LCQH1UF22E,2021-03-19,John,Walsh,Female,26,Batangas,Lipa,Uniqlo,Women,Jacket & Coats,1292,10,12920,Very Satisfactory,No
AT0861TAA0,2023-02-11,Katie,Boyd,Female,32,Laguna,San Pedro,Adidas,Women,Dresses,1292,2,2584,Satisfactory,No
SLCB8QSSPY,2023-02-11,Courtney,Hill,Female,38,Batangas,Lipa,Gap,Men,Outwear,1068,1,1068,Very Satisfactory,No
87OI0E0VGN,2022-12-19,Chris,Mitchell,Female,18,Metro Manila,Manila,Lee,Women,Pants,1447,2,2894,Outstanding,No
WVBD4BEPEJ,2020-06-08,Joseph,Flores,Male,31,Cavite,Imus,Lee,Women,Tops,1208,7,8456,Very Satisfactory,No
PDSWZP6SWK,2022-11-22,Amber,Taylor,Male,21,Batangas,Batangas City,H&M,Women,Skirts,1169,2,2338,Very Satisfactory,No
39MOFT6YRI,2022-05-30,Jesse,Benson,Female,29,Metro Manila,Makati,Gap,Kids,Shorts,1405,3,4215,Satisfactory,No
FDS0DJI9KQ,2023-06-07,Jasmine,Brown,Female,33,Cavite,Bacoor,Gap,Men,Jeans,1268,3,3804,Outstanding,No
2L0D1B4XGM,2021-12-14,Rick,Daniels,Female,47,Rizal,Taytay,Lee,Kids,Shirts,1281,8,10248,Outstanding,No
3GO8JN42X2,2023-08-19,Robert,Clark,Female,38,Bulacan,San Jose del Monte,Nike,Kids,Polos,1006,5,5030,Unsatisfactory,Yes
OV2YGNMBY4,2021-08-25,Robert,Stein,Male,30,Cavite,Dasmariñas,Uniqlo,Women,Dresses,1321,1,1321,Very Satisfactory,No
PCXA5S00I8,2022-06-03,Brandy,Dominguez,Male,32,Rizal,Cainta,Lee,Men,T-Shirts,1343,6,8058,Outstanding,No
XIMYN4U9BX,2024-01-12,Melissa,Cannon,Female,47,Pangasinan,San Fabian,Gap,Kids,Leggings,1069,2,2138,Outstanding,No
CRI8BIXOIQ,2024-03-20,Omar,Smith,Male,23,Batangas,Batangas City,Gap,Men,Shorts,1357,2,2714,Satisfactory,No
L90AOBT328,2021-07-25,Michael,Molina,Female,50,Rizal,Cainta,Adidas,Women,Jacket & Coats,1249,1,1249,Outstanding,No
NBIQUWRXZE,2023-04-20,Melissa,Ashley,Male,39,Cavite,Bacoor,Puma,Men,Hoodies & Sweatshirts,1198,1,1198,Outstanding,No
TND6R30OJH,2023-01-25,Robert,Adkins,Female,22,Pangasinan,San Fabian,Adidas,Women,Jacket & Coats,1095,8,8760,Outstanding,No
ZDO74V1QX8,2024-08-08,Amy,Morrison,Female,23,Batangas,Batangas City,H&M,Men,Shirts,1466,2,2932,Outstanding,No
74RS7GU0EN,2021-01-05,Jeffrey,Robinson,Female,35,Laguna,Santa Rosa,Uniqlo,Women,Jeans,1154,2,2308,Unsatisfactory,No
J88QEOZ0KZ,2024-03-23,Ryan,Johnson,Male,22,Bulacan,San Jose del Monte,H&M,Men,Outwear,1105,3,3315,Satisfactory,No
HZY7EZ9GTW,2023-04-07,Matthew,Shelton,Male,32,Pangasinan,Mangaldan,H&M,Men,Shorts,1496,1,1496,Very Satisfactory,No
UYP04K43SA,2023-08-19,Richard,Martin,Female,30,Bulacan,Malolos,Adidas,Kids,Jacket & Coats,1064,1,1064,Very Satisfactory,No
9YFC2HTMQW,2023-01-14,Tanner,Anderson,Female,22,Rizal,Antipolo,Lee,Women,Lingerie & Lounge wear,1298,2,2596,Satisfactory,No
I22KX7N89L,2022-08-18,Cindy,Johnson,Female,19,Metro Manila,Pasig,Adidas,Women,Jacket & Coats,1130,1,1130,Satisfactory,No
6ZX1TV18KG,2020-08-29,Phillip,Elliott,Male,30,Cavite,Bacoor,Lee,Kids,Jeans,1022,8,8176,Satisfactory,No
NPUEVJLZFF,2023-07-10,Anthony,Day,Female,33,Metro Manila,Quezon City,Gap,Men,Jeans,1402,2,2804,Very Satisfactory,No
2TCZS8S2FT,2023-08-20,Derek,Murray,Female,38,Laguna,Calamba,Adidas,Men,Hoodies & Sweatshirts,1239,1,1239,Outstanding,No
MH1T939AYQ,2021-07-11,Brent,Gray,Male,34,Rizal,Cainta,Adidas,Kids,Tops,1228,7,8596,Satisfactory,No
N2EJ0AS1SS,2024-02-27,Jason,Murphy,Female,25,Laguna,Santa Rosa,Adidas,Men,Hoodies & Sweatshirts,1426,2,2852,Very Satisfactory,No
CD81TWHWHY,2023-03-20,Kathleen,Gray,Male,40,Cavite,Imus,Gap,Women,Jeans,973,1,973,Very Satisfactory,No
0FQLDB2UUI,2020-07-18,Karen,Decker,Female,20,Batangas,Lipa,Lee,Women,Jeans,1343,6,8058,Poor,No
LOEAZC0B4M,2023-11-10,Johnny,Miller,Female,29,Laguna,Santa Rosa,Puma,Women,Dresses,1188,6,7128,Outstanding,No
1POXRTEO2T,2022-09-18,Andrew,Ryan,Male,31,Cavite,Dasmariñas,Lee,Women,Leggings,911,2,1822,Unsatisfactory,Yes
TTEAVT8K06,2024-05-15,Zoe,Bell,Female,34,Batangas,Tanauan,Gap,Kids,Jeans,1045,3,3135,Satisfactory,No
FH4GG24479,2023-03-19,Debra,Harrington,Female,18,Rizal,Antipolo,Puma,Women,Dresses,1156,2,2312,Very Satisfactory,No
D0RLEXDW6L,2021-12-13,Denise,Webster,Female,47,Rizal,Cainta,Puma,Women,Shorts,1479,9,13311,Satisfactory,No
U38GL2ZXJM,2022-07-02,Stefanie,Gonzalez,Female,25,Laguna,San Pedro,Uniqlo,Women,Jacket & Coats,1267,1,1267,Satisfactory,No
1RDXCK36H0,2022-08-01,Andrew,Hernandez,Female,28,Bulacan,Malolos,Nike,Kids,Jeans,931,3,2793,Outstanding,No
3U1HBJ6TXF,2022-02-08,David,Caldwell,Female,34,Pangasinan,San Carlos,Lee,Women,Pants,1037,2,2074,Very Satisfactory,No
QSOSX43WFS,2024-04-13,Anne,Robinson,Female,32,Cavite,Imus,H&M,Women,Shorts,1395,2,2790,Outstanding,No
7B1IJIYS2N,2022-12-14,Holly,Wang,Male,19,Metro Manila,Makati,Lee,Men,Hoodies & Sweatshirts,1005,7,7035,Outstanding,No
ZS34JTGXNX,2021-03-29,Gary,Lawson,Male,31,Rizal,Taytay,Uniqlo,Women,Skirts,1428,3,4284,Very Satisfactory,No
O3M25A5PIS,2023-01-30,Julie,Wilson,Female,40,Cavite,Bacoor,Adidas,Kids,Dresses,1021,2,2042,Very Satisfactory,No
XOLEYRVXOI,2024-04-17,Lori,Oconnell,Female,26,Rizal,Antipolo,Adidas,Men,Underwear & Lounge wear,940,2,1880,Outstanding,No
6FF7SO8W50,2022-10-29,Daniel,Johnson,Male,28,Metro Manila,Taguig,Uniqlo,Women,Jacket & Coats,1393,1,1393,Very Satisfactory,No
G3V23GXJ0M,2020-03-30,Larry,Byrd,Female,37,Rizal,Antipolo,Adidas,Women,Jeans,1294,2,2588,Outstanding,No
EAS6Y3VG6V,2023-08-31,Susan,Sanders,Male,39,Rizal,Cainta,Gap,Kids,Shirts,995,10,9950,Very Satisfactory,No
REV361XSNB,2023-01-24,Jennifer,Jones,Female,19,Cavite,Dasmariñas,Gap,Women,Jeans,1258,3,3774,Poor,Yes
V01ZDERI4K,2022-02-26,Hannah,Burton,Male,26,Batangas,Lipa,Adidas,Women,Tops,907,2,1814,Outstanding,No
UEAXYLNFXJ,2021-07-05,Curtis,Barton,Male,29,Batangas,Tanauan,Puma,Men,Jeans,1306,2,2612,Outstanding,No
1O2RNTJLMZ,2022-03-01,Melissa,Burke,Male,24,Pangasinan,Dagupan,Lee,Men,Outwear,1357,1,1357,Outstanding,No
28DS22WYBO,2024-04-26,David,Riggs,Female,41,Pangasinan,Dagupan,Gap,Women,Shorts,1382,2,2764,Very Satisfactory,No
7PCHCBN9WS,2023-05-26,Kimberly,Reed,Male,26,Rizal,Antipolo,Gap,Women,Shorts,1406,6,8436,Outstanding,No
PHX2KBVSIG,2022-06-10,Ross,Wood,Female,29,Cavite,Imus,Nike,Women,Shorts,988,3,2964,Very Satisfactory,No
92MOVS0CDK,2024-03-15,William,Peterson,Male,27,Rizal,Taytay,Puma,Women,Pants,1131,1,1131,Outstanding,No
VH7UJODCK8,2021-04-17,Melissa,Short,Male,23,Laguna,Santa Rosa,Gap,Women,Pants,1353,6,8118,Very Satisfactory,No
8U118QQVAE,2024-06-18,Daniel,Yu,Female,35,Bulacan,Malolos,Lee,Kids,Underwear,1135,8,9080,Very Satisfactory,No
2OMTZJKO0M,2023-07-11,Cynthia,Poole,Female,31,Cavite,Dasmariñas,Puma,Women,Leggings,1123,3,3369,Very Satisfactory,No
6J8Y6RH05H,2023-11-09,Jasmine,Graham,Female,18,Cavite,Imus,Puma,Men,Polos,1009,1,1009,Outstanding,No
EC8RA484NL,2023-02-05,Jessica,Sheppard,Male,25,Rizal,Taytay,Uniqlo,Men,Polos,1423,3,4269,Satisfactory,No
KHUB2RTSOY,2024-04-29,Joseph,Morton,Female,47,Metro Manila,Quezon City,Uniqlo,Women,Leggings,908,9,8172,Unsatisfactory,Yes
AHULWJTIQW,2020-03-24,Amanda,Webb,Female,28,Batangas,Lipa,Adidas,Men,Pants,1281,1,1281,Outstanding,No
NOQU9Y3Z2T,2020-06-08,Ryan,Simon,Male,29,Cavite,Bacoor,Gap,Men,Polos,1384,8,11072,Unsatisfactory,Yes
3GR94SZ2KU,2022-11-09,Joseph,Christian,Female,30,Batangas,Batangas City,Lee,Men,Polos,961,2,1922,Satisfactory,No
HJ4D0JMU3M,2022-12-11,Mariah,Miller,Female,50,Laguna,Santa Rosa,H&M,Men,Outwear,1490,1,1490,Satisfactory,No
UXG2MYR06N,2022-11-23,Nicole,Sanchez,Female,26,Bulacan,Malolos,Gap,Women,Shorts,1245,2,2490,Very Satisfactory,No
PWO6CMLXZV,2023-03-27,Steven,Bishop,Female,27,Batangas,Lipa,Lee,Men,Underwear & Lounge wear,1361,1,1361,Very Satisfactory,No
OGA0X7ZCGD,2021-01-22,Nicholas,Johnson,Female,35,Batangas,Tanauan,Nike,Men,Shirts,1306,10,13060,Outstanding,No
S9DWD7OI0P,2023-12-10,Melissa,White,Female,39,Rizal,Antipolo,Nike,Kids,Tops,1265,3,3795,Outstanding,No
4LR9TJQ8ZG,2021-10-04,Jason,Salinas,Female,24,Bulacan,San Jose del Monte,Lee,Women,Jeans,1436,6,8616,Satisfactory,No
XT6RIDLOFA,2024-08-01,Matthew,Beard,Female,23,Pangasinan,Urdaneta,Puma,Men,Jeans,1380,2,2760,Outstanding,No
TYR1K12V2T,2023-03-07,Jacqueline,Hill,Female,23,Rizal,Taytay,Uniqlo,Women,Skirts,1067,2,2134,Very Satisfactory,No
ZX3HCWS2WY,2021-10-06,Alejandro,Vaughan,Female,35,Bulacan,San Jose del Monte,H&M,Men,Jeans,1322,3,3966,Satisfactory,No
GCEDQQZRLF,2023-10-24,Christopher,Cortez,Male,30,Metro Manila,Taguig,Nike,Men,Jeans,1175,3,3525,Outstanding,No
EPADAHP2RN,2023-02-11,Tracy,Chang,Male,31,Metro Manila,Pasig,Nike,Women,Shorts,957,3,2871,Very Satisfactory,No
JOTG6JNA9Z,2024-04-16,Hannah,Brewer,Female,42,Batangas,Batangas City,Lee,Women,Tops,1103,1,1103,Outstanding,No
Q1S9RYLLWB,2024-04-10,Travis,Mcguire,Male,31,Rizal,Antipolo,Puma,Kids,Leggings,1205,8,9640,Outstanding,No
H55HEWLGJE,2023-01-16,Christopher,Walker,Male,48,Metro Manila,Makati,H&M,Men,Shorts,1058,5,5290,Satisfactory,No
NDFDW79WCX,2024-02-28,Heather,Torres,Male,20,Pangasinan,Dagupan,Adidas,Women,Jacket & Coats,1138,1,1138,Outstanding,No
LUXM60AN0J,2021-05-13,Bonnie,Kennedy,Female,50,Bulacan,Meycauayan,H&M,Women,Pants,1455,3,4365,Outstanding,No
ZGGM0J36TC,2024-07-12,Alyssa,Coleman,Female,37,Laguna,San Pedro,H&M,Men,Hoodies & Sweatshirts,1364,2,2728,Outstanding,No
AWNGA41IZX,2022-10-04,Julie,Rivera,Female,19,Batangas,Batangas City,H&M,Men,Shorts,1464,2,2928,Very Satisfactory,No
FKOLDXB7GB,2023-11-10,Jacqueline,Nelson,Female,32,Cavite,Bacoor,Nike,Women,Jeans,1401,1,1401,Outstanding,No
SZJNVC7HR6,2024-03-31,John,Martinez,Female,29,Pangasinan,Dagupan,Puma,Women,Lingerie & Lounge wear,1325,3,3975,Outstanding,No
32CWT04CHS,2020-07-19,James,Wilson,Female,26,Cavite,Imus,Uniqlo,Kids,Hoodies & Sweatshirts,1097,3,3291,Very Satisfactory,No
SIWG0ODWMQ,2024-02-16,Amanda,Gill,Female,24,Metro Manila,Taguig,Gap,Men,Polos,1463,4,5852,Outstanding,No
OMF9PML9LN,2024-07-22,Jacob,Robinson,Male,18,Batangas,Tanauan,Puma,Women,Skirts,1476,2,2952,Outstanding,No
TNT0MQ8ABK,2024-08-06,Todd,Hardy,Female,28,Cavite,Dasmariñas,Nike,Men,Jeans,1127,2,2254,Outstanding,No
HL1737SUUD,2023-02-04,Tiffany,Warren,Female,32,Cavite,Bacoor,Puma,Men,Hoodies & Sweatshirts,1496,1,1496,Very Satisfactory,No
IJKUUHCLRR,2020-04-11,Justin,Garcia,Male,25,Bulacan,San Jose del Monte,Gap,Women,Dresses,1207,10,12070,Outstanding,No
B3N27M5P7E,2024-07-30,James,Perez,Male,50,Bulacan,San Jose del Monte,Gap,Women,Tops,1291,7,9037,Very Satisfactory,No
BSLULZFY98,2023-04-30,Harry,Smith,Male,30,Rizal,Cainta,Nike,Men,Outwear,1342,1,1342,Poor,Yes
KOECUBODS1,2022-07-22,Amanda,Hill,Female,18,Cavite,Dasmariñas,H&M,Men,Outwear,1399,7,9793,Unsatisfactory,No
OUU9SIJPYU,2024-05-04,Terri,Tran,Female,26,Batangas,Lipa,Puma,Kids,Dresses,1095,1,1095,Outstanding,No
LVAK9W9PFB,2022-09-25,Heidi,Martinez,Male,33,Cavite,Imus,Puma,Women,Shorts,987,1,987,Unsatisfactory,No
EB8753AYEQ,2023-07-20,Miranda,Henry,Female,37,Cavite,Imus,H&M,Women,Skirts,1108,1,1108,Poor,No
T1TW9ZYN6S,2020-03-16,Monique,Andrews,Female,32,Metro Manila,Pasig,Adidas,Women,Pants,954,8,7632,Satisfactory,No
Q8CXX6MDK5,2024-02-07,Taylor,Alexander,Female,30,Batangas,Tanauan,Lee,Women,Dresses,1223,2,2446,Outstanding,No
RVDH8UZB7K,2024-07-12,Jack,Williams,Female,20,Bulacan,Malolos,Nike,Women,Leggings,1260,3,3780,Very Satisfactory,No
MK99JCJN99,2024-07-28,Shelley,Woods,Male,29,Laguna,Calamba,Adidas,Women,Leggings,1302,10,13020,Very Satisfactory,No
XDN8WWIIF8,2024-04-02,Lynn,Morales,Male,28,Laguna,San Pedro,H&M,Men,Polos,1111,1,1111,Very Satisfactory,No
XUYHEY66P6,2023-07-08,Charles,Soto,Male,23,Bulacan,San Jose del Monte,Adidas,Men,Hoodies & Sweatshirts,969,7,6783,Satisfactory,No
U8EL5015OO,2022-12-07,Brian,Hernandez,Female,33,Pangasinan,Mangaldan,Adidas,Women,Skirts,1009,2,2018,Very Satisfactory,No
EA9WVWVIAC,2024-02-18,Anna,Torres,Male,33,Cavite,Imus,Gap,Women,Jacket & Coats,1282,10,12820,Outstanding,No
GNRFIO878I,2023-09-24,Victoria,Wilson,Female,20,Cavite,Bacoor,Nike,Men,Polos,1349,1,1349,Very Satisfactory,No
5RLQIOB0NL,2023-03-13,Kathy,Obrien,Female,38,Bulacan,San Jose del Monte,H&M,Men,Underwear & Lounge wear,1437,1,1437,Outstanding,No
XZBDQ55IT9,2024-07-15,Krystal,Perez,Female,20,Batangas,Tanauan,Gap,Men,Shirts,1094,6,6564,Unsatisfactory,Yes
KOK3QPWBSF,2023-11-20,Alexandra,Hayes,Male,32,Batangas,Batangas City,Lee,Women,Lingerie & Lounge wear,1015,3,3045,Very Satisfactory,No
GV6TOLAQ66,2023-08-13,Scott,Dalton,Male,28,Metro Manila,Pasig,Puma,Women,Shorts,1026,10,10260,Very Satisfactory,No
DZWDZ09WFT,2023-11-03,Veronica,Torres,Female,27,Cavite,Dasmariñas,H&M,Women,Shorts,1066,1,1066,Very Satisfactory,No
5GZPL1QWEE,2024-03-24,Christine,Lynch,Female,30,Rizal,Taytay,Nike,Kids,Leggings,1409,2,2818,Satisfactory,No
4TA5IVROCV,2020-09-24,Jody,Meza,Female,18,Rizal,Taytay,H&M,Men,Underwear & Lounge wear,1112,1,1112,Satisfactory,No
BFXB4Y4K7B,2023-08-11,Jared,Clark,Female,33,Cavite,Bacoor,Lee,Women,Pants,1486,9,13374,Outstanding,No
2GQU7DKNNC,2022-03-14,Donna,Moore,Female,19,Rizal,Antipolo,Puma,Women,Jacket & Coats,1037,3,3111,Very Satisfactory,No
E4LOHHCU9T,2023-02-10,Glenn,Jones,Female,33,Bulacan,San Jose del Monte,H&M,Women,Pants,1337,3,4011,Very Satisfactory,No
VLS9MEUSWR,2023-06-16,Aaron,Hayes,Female,29,Rizal,Antipolo,Lee,Women,Pants,1098,1,1098,Very Satisfactory,No
AAWE429OMU,2021-06-06,Brittney,Carter,Female,27,Metro Manila,Taguig,Lee,Women,Pants,1160,3,3480,Outstanding,No
2LSLAYM0WB,2023-10-21,Jesse,Mann,Female,41,Laguna,San Pedro,Lee,Men,Shorts,1385,2,2770,Very Satisfactory,No
2XRW6TM2O0,2023-12-31,Jacqueline,Gibson,Male,49,Laguna,Santa Rosa,Lee,Kids,Sleepwear,1223,1,1223,Very Satisfactory,No
TAUL62CF4M,2020-12-28,Grace,Bradshaw,Female,27,Rizal,Antipolo,H&M,Men,Pants,1091,1,1091,Very Satisfactory,No
V51ZLBORIQ,2022-05-02,Kristin,Weber,Male,19,Cavite,Imus,Puma,Women,Shorts,1014,2,2028,Very Satisfactory,No
NBHDS26FMR,2024-04-22,Donna,Peck,Male,20,Laguna,San Pedro,Adidas,Kids,Shirts,1428,1,1428,Outstanding,No
YE0QZSA7YV,2023-03-10,Ronald,Stephens,Female,18,Batangas,Batangas City,Nike,Women,Lingerie & Lounge wear,1219,1,1219,Outstanding,No
A1WHHKT1YJ,2023-02-11,Deborah,Kerr,Female,38,Metro Manila,Makati,H&M,Men,Underwear & Lounge wear,1426,2,2852,Outstanding,No
DTTJ72UGL6,2021-05-19,Margaret,Jones,Female,28,Metro Manila,Taguig,Nike,Men,Shorts,951,1,951,Very Satisfactory,No
DBPGVV4ZWL,2023-05-19,Gabriel,Parker,Male,22,Bulacan,San Jose del Monte,Gap,Kids,Jeans,980,9,8820,Very Satisfactory,No
91QE37QQYZ,2023-06-14,Kaitlyn,Carroll,Female,33,Cavite,Bacoor,Adidas,Men,Jeans,1272,2,2544,Satisfactory,No
OZX25QBRMQ,2024-04-26,Keith,Martinez,Female,31,Pangasinan,Mangaldan,H&M,Women,Shorts,1420,8,11360,Outstanding,No
D32LX2TOOW,2023-01-05,Haley,Lyons,Female,37,Batangas,Lipa,Nike,Women,Leggings,1113,2,2226,Satisfactory,No
3V2P2TIXC7,2023-10-31,Sherri,Mason,Female,21,Batangas,Batangas City,H&M,Women,Jacket & Coats,1233,2,2466,Very Satisfactory,No
T3G8CD31NR,2023-08-04,Troy,Miller,Female,28,Metro Manila,Taguig,Gap,Women,Shorts,1494,2,2988,Outstanding,No
6WAFFTOUHY,2024-08-06,Bill,Reynolds,Female,28,Rizal,Cainta,Puma,Women,Jeans,1252,3,3756,Outstanding,No
9UWS44C68A,2021-11-25,Marcus,Wright,Female,22,Laguna,Calamba,Gap,Women,Pants,931,10,9310,Very Satisfactory,No
IZOLNNTXRG,2022-11-21,Christopher,Hayden,Female,31,Laguna,San Pedro,Adidas,Men,Jeans,1028,5,5140,Very Satisfactory,No
ECAZRP9DXO,2023-06-20,Mary,Johnston,Female,35,Pangasinan,San Carlos,Uniqlo,Men,Polos,1365,2,2730,Very Satisfactory,No
STQMGVU4IS,2023-10-13,Stephanie,Key,Female,44,Rizal,Cainta,Puma,Kids,Tops,938,1,938,Unsatisfactory,Yes
UZERYF0992,2020-10-18,Emily,Adams,Female,34,Metro Manila,Quezon City,H&M,Men,T-Shirts,1151,1,1151,Outstanding,No
